resume_id,resume_text,target_role,years_experience,seniority
seed-3183,"Skills: React, Node.js, JavaScript Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3184,"Skills: React, CSS, Node.js Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3185,"Skills: Node.js, HTML, JavaScript Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3186,"Skills: HTML, Node.js, CSS Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3187,"Skills: Node.js, React, JavaScript Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3188,"Skills: HTML, CSS, Node.js Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3189,"Skills: CSS, JavaScript, Node.js Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3190,"Skills: Node.js, HTML, CSS Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3191,"Skills: HTML, Node.js, CSS Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3192,"Skills: CSS, React, Node.js Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3194,"Skills: CSS, JavaScript, HTML Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3195,"Skills: Node.js, React, HTML Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3197,"Skills: JavaScript, React, HTML Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3198,"Skills: CSS, HTML, React Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3201,"Skills: Node.js, HTML, React Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3203,"Skills: HTML, JavaScript, React Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3204,"Skills: HTML, React, Node.js Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3205,"Skills: JavaScript, Node.js, CSS Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3206,"Skills: React, CSS, JavaScript Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3207,"Skills: JavaScript, Node.js, CSS Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3208,"Skills: Node.js, CSS, JavaScript Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3209,"Skills: React, CSS, JavaScript Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3210,"Skills: JavaScript, CSS, Node.js Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3211,"Skills: HTML, React, CSS Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3212,"Skills: HTML, Node.js, CSS Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3213,"Skills: Node.js, CSS, HTML Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3214,"Skills: HTML, React, JavaScript Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3215,"Skills: React, Node.js, HTML Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3216,"Skills: React, HTML, CSS Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3217,"Skills: React, Node.js, CSS Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3218,"Skills: React, CSS, JavaScript Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3219,"Skills: React, JavaScript, HTML Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3221,"Skills: JavaScript, HTML, CSS Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3222,"Skills: JavaScript, Node.js, React Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3223,"Skills: CSS, HTML, React Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3224,"Skills: CSS, JavaScript, Node.js Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3225,"Skills: JavaScript, CSS, HTML Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3226,"Skills: HTML, CSS, React Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3227,"Skills: HTML, JavaScript, CSS Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3228,"Skills: Node.js, JavaScript, CSS Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3229,"Skills: React, Node.js, JavaScript Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3231,"Skills: CSS, React, HTML Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3232,"Skills: CSS, JavaScript, Node.js Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3233,"Skills: HTML, CSS, Node.js Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3234,"Skills: HTML, JavaScript, CSS Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3235,"Skills: Node.js, JavaScript, CSS Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3236,"Skills: JavaScript, React, HTML Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3237,"Skills: CSS, React, JavaScript Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3239,"Skills: HTML, JavaScript, Node.js Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3241,"Skills: HTML, React, CSS Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3242,"Skills: Node.js, CSS, React Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3244,"Skills: React, HTML, Node.js Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3245,"Skills: JavaScript, HTML, Node.js Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3248,"Skills: HTML, CSS, React Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3250,"Skills: JavaScript, React, HTML Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3251,"Skills: JavaScript, React, Node.js Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3252,"Skills: Node.js, JavaScript, React Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3255,"Skills: React, JavaScript, HTML Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3256,"Skills: React, JavaScript, CSS Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3258,"Skills: HTML, React, CSS Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3260,"Skills: HTML, JavaScript, Node.js Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3261,"Skills: HTML, React, Node.js Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3262,"Skills: CSS, Node.js, React Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3264,"Skills: Node.js, React, CSS Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3265,"Skills: CSS, HTML, JavaScript Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3266,"Skills: CSS, HTML, React Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3268,"Skills: React, HTML, CSS Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3269,"Skills: React, HTML, Node.js Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3270,"Skills: React, CSS, JavaScript Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3271,"Skills: React, Node.js, CSS Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3273,"Skills: JavaScript, CSS, HTML Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3274,"Skills: React, JavaScript, HTML Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3277,"Skills: HTML, Node.js, JavaScript Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3279,"Skills: HTML, Node.js, CSS Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3280,"Skills: JavaScript, CSS, Node.js Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3281,"Skills: HTML, Node.js, JavaScript Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3283,"Skills: CSS, HTML, JavaScript Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3284,"Skills: Node.js, JavaScript, CSS Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3285,"Skills: React, Node.js, HTML Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3286,"Skills: CSS, Node.js, HTML Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3287,"Skills: JavaScript, CSS, React Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3288,"Skills: React, HTML, JavaScript Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3289,"Skills: CSS, Node.js, HTML Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3290,"Skills: React, Node.js, JavaScript Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3293,"Skills: Node.js, JavaScript, CSS Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3295,"Skills: HTML, React, CSS Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3297,"Skills: CSS, React, Node.js Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3298,"Skills: Node.js, HTML, CSS Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3299,"Skills: CSS, Node.js, JavaScript Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3301,"Skills: HTML, CSS, JavaScript Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3302,"Skills: Node.js, HTML, CSS Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3303,"Skills: HTML, JavaScript, Node.js Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3304,"Skills: HTML, Node.js, React Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3305,"Skills: React, HTML, JavaScript Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3307,"Skills: JavaScript, CSS, React Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3309,"Skills: React, JavaScript, Node.js Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3310,"Skills: React, Node.js, JavaScript Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3311,"Skills: HTML, CSS, Node.js Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3312,"Skills: JavaScript, CSS, React Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3314,"Skills: CSS, Node.js, HTML Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3315,"Skills: Node.js, HTML, JavaScript Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3316,"Skills: JavaScript, Node.js, CSS Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3317,"Skills: HTML, JavaScript, CSS Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3319,"Skills: JavaScript, Node.js, CSS Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3322,"Skills: Node.js, JavaScript, CSS Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3323,"Skills: HTML, CSS, React Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3324,"Skills: HTML, Node.js, React Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3325,"Skills: React, Node.js, CSS Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3326,"Skills: CSS, HTML, Node.js Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3329,"Skills: React, Node.js, HTML Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3330,"Skills: HTML, CSS, JavaScript Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3333,"Skills: Node.js, HTML, CSS Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3334,"Skills: HTML, JavaScript, React Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3335,"Skills: Node.js, CSS, JavaScript Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3336,"Skills: HTML, Node.js, CSS Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3337,"Skills: HTML, React, JavaScript Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3338,"Skills: HTML, JavaScript, React Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3339,"Skills: JavaScript, CSS, HTML Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3340,"Skills: React, CSS, HTML Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3341,"Skills: Node.js, CSS, HTML Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3342,"Skills: CSS, React, JavaScript Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3343,"Skills: HTML, React, JavaScript Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3344,"Skills: CSS, HTML, JavaScript Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3346,"Skills: HTML, JavaScript, Node.js Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3347,"Skills: CSS, React, JavaScript Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3350,"Skills: HTML, React, CSS Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
