resume_id,resume_text,target_role,years_experience,seniority
4545,"Experienced in Docker, Linux, CI/CD. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4546,"Experienced in Kubernetes, AWS, Docker. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4547,"Experienced in AWS, CI/CD, Docker. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4548,"Experienced in CI/CD, Kubernetes, Docker. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4549,"Experienced in Linux, CI/CD, Kubernetes. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4550,"Experienced in Kubernetes, AWS, CI/CD. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4551,"Experienced in Kubernetes, CI/CD, Docker. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4552,"Experienced in Linux, Docker, CI/CD. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4553,"Experienced in Docker, Kubernetes, AWS. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4554,"Experienced in CI/CD, Kubernetes, Docker. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4555,"Experienced in CI/CD, Kubernetes, Linux. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4556,"Experienced in AWS, Kubernetes, Linux. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4557,"Experienced in AWS, Linux, Docker. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4558,"Experienced in Docker, CI/CD, AWS. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4559,"Experienced in Linux, Kubernetes, CI/CD. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4560,"Experienced in Kubernetes, CI/CD, Docker. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4561,"Experienced in Linux, CI/CD, Docker. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4562,"Experienced in AWS, Docker, CI/CD. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4563,"Experienced in Docker, AWS, Linux. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4564,"Experienced in Docker, Kubernetes, CI/CD. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4565,"Experienced in AWS, Docker, Kubernetes. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4566,"Experienced in Linux, Kubernetes, CI/CD. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4567,"Experienced in CI/CD, AWS, Kubernetes. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4568,"Experienced in Kubernetes, AWS, Linux. Worked on CI/CD pipeline. 5 years of experience.",DevOps Engineer,5,Senior
4569,"Experienced in Kubernetes, AWS, CI/CD. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4570,"Experienced in Docker, Linux, CI/CD. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4571,"Experienced in Kubernetes, Linux, Docker. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4572,"Experienced in Linux, AWS, Docker. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4573,"Experienced in AWS, Kubernetes, CI/CD. Worked on Containerized app. 1 years of experience.",DevOps Engineer,1,Junior
4574,"Experienced in Kubernetes, AWS, Linux. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4575,"Experienced in Docker, Kubernetes, CI/CD. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4576,"Experienced in Linux, Docker, CI/CD. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4577,"Experienced in CI/CD, Docker, Linux. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4578,"Experienced in Docker, AWS, Kubernetes. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4579,"Experienced in AWS, Kubernetes, Linux. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4580,"Experienced in CI/CD, Linux, Kubernetes. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4581,"Experienced in Linux, AWS, CI/CD. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4582,"Experienced in AWS, CI/CD, Docker. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4583,"Experienced in Kubernetes, Docker, Linux. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4584,"Experienced in AWS, Docker, Linux. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4585,"Experienced in CI/CD, Docker, Linux. Worked on CI/CD pipeline. 5 years of experience.",DevOps Engineer,5,Senior
4586,"Experienced in AWS, Kubernetes, Linux. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4587,"Experienced in CI/CD, Docker, AWS. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4588,"Experienced in CI/CD, Kubernetes, AWS. Worked on Containerized app. 0 years of experience.",DevOps Engineer,0,Junior
4589,"Experienced in CI/CD, Kubernetes, Docker. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4590,"Experienced in AWS, Linux, Kubernetes. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4591,"Experienced in CI/CD, AWS, Docker. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4592,"Experienced in Kubernetes, CI/CD, Linux. Worked on Cloud deployment. 4 years of experience.",DevOps Engineer,4,Senior
4593,"Experienced in Linux, Docker, AWS. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4594,"Experienced in Linux, Kubernetes, AWS. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4595,"Experienced in Kubernetes, Docker, Linux. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4596,"Experienced in Docker, AWS, CI/CD. Worked on Containerized app. 0 years of experience.",DevOps Engineer,0,Junior
4597,"Experienced in Kubernetes, CI/CD, Docker. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4598,"Experienced in Docker, AWS, Linux. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4599,"Experienced in Linux, Docker, Kubernetes. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4600,"Experienced in Docker, Linux, Kubernetes. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4601,"Experienced in Linux, CI/CD, Kubernetes. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4602,"Experienced in CI/CD, Docker, Kubernetes. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4603,"Experienced in Docker, Kubernetes, AWS. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4604,"Experienced in AWS, CI/CD, Docker. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4605,"Experienced in Docker, CI/CD, Linux. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4606,"Experienced in Kubernetes, CI/CD, Linux. Worked on Containerized app. 0 years of experience.",DevOps Engineer,0,Junior
4607,"Experienced in CI/CD, AWS, Kubernetes. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4608,"Experienced in Docker, Kubernetes, AWS. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4609,"Experienced in AWS, CI/CD, Linux. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4610,"Experienced in Linux, Docker, Kubernetes. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4611,"Experienced in AWS, Linux, Kubernetes. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4612,"Experienced in AWS, CI/CD, Kubernetes. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4613,"Experienced in CI/CD, Linux, AWS. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4614,"Experienced in Linux, AWS, Docker. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4615,"Experienced in Linux, AWS, Kubernetes. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4616,"Experienced in Linux, Docker, Kubernetes. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4617,"Experienced in Kubernetes, Linux, CI/CD. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4618,"Experienced in Kubernetes, Docker, CI/CD. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4619,"Experienced in Linux, CI/CD, Kubernetes. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4620,"Experienced in Docker, AWS, Linux. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4621,"Experienced in CI/CD, Linux, Kubernetes. Worked on Containerized app. 1 years of experience.",DevOps Engineer,1,Junior
4622,"Experienced in Linux, Kubernetes, CI/CD. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4623,"Experienced in AWS, Kubernetes, Docker. Worked on Containerized app. 0 years of experience.",DevOps Engineer,0,Junior
4624,"Experienced in CI/CD, Linux, Kubernetes. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4625,"Experienced in Docker, Linux, CI/CD. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4626,"Experienced in Kubernetes, Docker, AWS. Worked on Containerized app. 0 years of experience.",DevOps Engineer,0,Junior
4627,"Experienced in AWS, Docker, Linux. Worked on Cloud deployment. 4 years of experience.",DevOps Engineer,4,Senior
4628,"Experienced in Linux, Kubernetes, CI/CD. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4629,"Experienced in Kubernetes, Linux, CI/CD. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4630,"Experienced in Linux, CI/CD, Kubernetes. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4631,"Experienced in AWS, Docker, Linux. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4632,"Experienced in CI/CD, Linux, Docker. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4633,"Experienced in Docker, CI/CD, AWS. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4634,"Experienced in AWS, CI/CD, Linux. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4635,"Experienced in AWS, Kubernetes, Linux. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4636,"Experienced in Docker, Linux, Kubernetes. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4637,"Experienced in CI/CD, AWS, Kubernetes. Worked on Containerized app. 1 years of experience.",DevOps Engineer,1,Junior
4638,"Experienced in AWS, Kubernetes, CI/CD. Worked on Cloud deployment. 4 years of experience.",DevOps Engineer,4,Senior
4639,"Experienced in Kubernetes, AWS, Linux. Worked on Containerized app. 0 years of experience.",DevOps Engineer,0,Junior
4640,"Experienced in Docker, Linux, Kubernetes. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4641,"Experienced in Docker, Kubernetes, CI/CD. Worked on Containerized app. 1 years of experience.",DevOps Engineer,1,Junior
4642,"Experienced in Kubernetes, Linux, CI/CD. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4643,"Experienced in Linux, AWS, Docker. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4644,"Experienced in Kubernetes, Docker, Linux. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4645,"Experienced in CI/CD, Linux, Kubernetes. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4646,"Experienced in Linux, Kubernetes, Docker. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4647,"Experienced in Linux, Kubernetes, CI/CD. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4648,"Experienced in Linux, CI/CD, Kubernetes. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4649,"Experienced in Docker, CI/CD, Linux. Worked on CI/CD pipeline. 5 years of experience.",DevOps Engineer,5,Senior
4650,"Experienced in AWS, Linux, Kubernetes. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4651,"Experienced in Linux, Kubernetes, AWS. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4652,"Experienced in CI/CD, Docker, AWS. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4653,"Experienced in Docker, Linux, Kubernetes. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4654,"Experienced in Kubernetes, CI/CD, Docker. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4655,"Experienced in Docker, Linux, Kubernetes. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4656,"Experienced in Docker, AWS, CI/CD. Worked on CI/CD pipeline. 5 years of experience.",DevOps Engineer,5,Senior
4657,"Experienced in Linux, Kubernetes, AWS. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4658,"Experienced in Docker, Kubernetes, Linux. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4659,"Experienced in Docker, Linux, AWS. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4660,"Experienced in Linux, AWS, CI/CD. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4661,"Experienced in Docker, Kubernetes, CI/CD. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4662,"Experienced in Kubernetes, CI/CD, Docker. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4663,"Experienced in CI/CD, Docker, Linux. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4664,"Experienced in Kubernetes, CI/CD, Docker. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4665,"Experienced in Linux, Kubernetes, AWS. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4666,"Experienced in Docker, Kubernetes, Linux. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
